instance_id predicted_score
55144604125888 0.02395784854888916
221669167755726 0.010793447494506836
566644865989395 0.012115358375012875
954943998950521 0.01822025142610073
1192015136416062 0.030396530404686928
1239632009133923 0.012027998454868793
1370758425798224 0.014757531695067883
1386245957915884 0.009667284786701202
1587829942816220 0.007891540415585041
1965296257027358 0.01155889593064785
2308106506629079 0.009199785068631172
2593276901346545 0.0063694012351334095
2637118065628095 0.007774898316711187
3007000529626316 0.005352036561816931
3486611488890127 0.0016601913375779986
3526619005621379 0.0055754585191607475
3707907988344302 0.07689079642295837
3859410900799220 0.020327473059296608
4132909449437306 0.02068035490810871
4666490843011356 0.016501720994710922
4957624520403631 0.003808535635471344
5022624687918236 0.0013485323870554566
5245031179204693 0.011004812084138393
5273213709089732 0.0060643902979791164
5341429719598597 0.025576144456863403
5421993019334491 0.032874368131160736
5519710025487847 0.013179749250411987
5773700242363804 0.008949454873800278
5812026496876317 0.014157524332404137
5860625415171838 0.0025192569009959698
5888731810410007 0.014892631210386753
6063972374265869 0.019595200195908546
6067326110791822 0.05093372240662575
6359126923704860 0.028779862448573112
6388802315681498 0.026607725769281387
6433878236742272 0.01720884069800377
6452344664550262 0.01876126416027546
6651913865445655 0.011859768070280552
6707001430745727 0.034347813576459885
6730413752360895 0.002650958253070712
6816504423480806 0.022298209369182587
7090470344271915 0.007734791841357946
7285476665473660 0.0786571204662323
7558711588190076 0.02441549114882946
7667359125925647 0.05227379873394966
8185971319114092 0.02351626753807068
8433912592511743 0.014504888094961643
8655843665845753 0.019344501197338104
8737350582865741 0.020911309868097305
8899701615096813 0.01041692215949297
9407985424920588 0.03597058728337288
9452608188846334 0.010894997045397758
9598290636996863 0.017341047525405884
9761773633678178 0.00858451146632433
9798231407472553 0.04889613762497902
9911925930117846 0.04965200647711754
10003453861097600 0.0455266572535038
10033218693392079 0.036630064249038696
10132016737277869 0.002525696065276861
10419287412996374 0.013347748667001724
10986155594432407 0.011841799132525921
11049867969779409 0.00428285077214241
11389035467072333 0.004043429624289274
11442106188407017 0.017278561368584633
11741461405551140 0.004603677429258823
11823212845773044 0.03882918134331703
12088393426624010 0.0050828116945922375
12207783194487112 0.0029426123946905136
12226287428045975 0.006745608989149332
12249947081089396 0.1100308746099472
12386080094223902 0.020376600325107574
12507370273002600 0.017752911895513535
12785681979442168 0.004026204813271761
12888980426526109 0.016636325046420097
12900461919485333 0.03967135399580002
13322823395290645 0.01050654612481594
13828691382245377 0.07701078057289124
14352321985445602 0.0750240832567215
14691986840989017 0.009794044308364391
15243596504908734 0.011991566978394985
15268655458779341 0.019704343751072884
15423904394738521 0.004955243319272995
15485467792420960 0.007881824858486652
15498205746849773 0.009943162091076374
15731133664297641 0.03727796673774719
15887040621302276 0.0028621829114854336
16171723608839310 0.02047935128211975
16246257639262555 0.0011812391458079219
16329733759369079 0.01842316798865795
16519667118323295 0.007901719771325588
16550490921859014 0.008472727611660957
16615623903296341 0.015717918053269386
16654423689718542 0.025245899334549904
16784146675608527 0.021949630230665207
16919720255324691 0.024490252137184143
17038058848714529 0.012763993814587593
17106027189867886 0.0024065731558948755
17456632746089230 0.0072548710741102695
17464991084375871 0.011230827309191227
17519060396617653 0.007980093359947205
17592230724388482 0.016777819022536278
17601420090594330 0.009276265278458595
17724787467894423 0.02077607996761799
18232000594917795 0.014431260526180267
18326800347869864 0.01466276589781046
18409463985586024 0.005401407368481159
18562001393908554 0.21462683379650116
18701207844803227 0.004857182502746582
18977079048858178 0.016362398862838745
19063736790259593 0.009915906935930252
19095587758137552 0.011709380894899368
19327529376832062 0.008814282715320587
19858537054023509 0.0027873313520103693
21147251778176376 0.02125978097319603
21369239093152465 0.17968304455280304
21508567275180971 0.004209679085761309
21625964798715539 0.01841624826192856
22156114607236204 0.05577901005744934
22189256679934601 0.02481728605926037
22199636904292402 0.02061944268643856
22210771880984154 0.00727811036631465
22272519395679670 0.007783824112266302
22572453238447181 0.03703952208161354
22839793515463407 0.004280350171029568
22951036818914582 0.006273641251027584
23505318101376991 0.008487465791404247
23517440871814057 0.030135242268443108
