instance_id predicted_score
55144604125888 0.022369593381881714
221669167755726 0.011545251123607159
566644865989395 0.012050463818013668
954943998950521 0.018856048583984375
1192015136416062 0.031427524983882904
1239632009133923 0.012824744917452335
1370758425798224 0.014337226748466492
1386245957915884 0.010144551284611225
1587829942816220 0.007993350736796856
1965296257027358 0.012719397433102131
2308106506629079 0.008282721973955631
2593276901346545 0.007598221767693758
2637118065628095 0.007316926494240761
3007000529626316 0.0060892971232533455
3486611488890127 0.0014023534022271633
3526619005621379 0.006455258000642061
3707907988344302 0.08503609895706177
3859410900799220 0.020949095487594604
4132909449437306 0.019132379442453384
4666490843011356 0.016146326437592506
4957624520403631 0.0034244577400386333
5022624687918236 0.0014706173678860068
5245031179204693 0.011207225732505322
5273213709089732 0.0069546508602797985
5341429719598597 0.027690129354596138
5421993019334491 0.03472588211297989
5519710025487847 0.010673205368220806
5773700242363804 0.00862452108412981
5812026496876317 0.014623782597482204
5860625415171838 0.00297490949742496
5888731810410007 0.016029058024287224
6063972374265869 0.014334059320390224
6067326110791822 0.047846660017967224
6359126923704860 0.027917813509702682
6388802315681498 0.023340169340372086
6433878236742272 0.0205296091735363
6452344664550262 0.02122429944574833
6651913865445655 0.011771833524107933
6707001430745727 0.03486856818199158
6730413752360895 0.0032023463863879442
6816504423480806 0.021067269146442413
7090470344271915 0.008161114528775215
7285476665473660 0.0823347195982933
7558711588190076 0.021934859454631805
7667359125925647 0.0471898689866066
8185971319114092 0.021726051345467567
8433912592511743 0.016112547367811203
8655843665845753 0.018884047865867615
8737350582865741 0.024320898577570915
8899701615096813 0.009592662565410137
9407985424920588 0.039101600646972656
9452608188846334 0.010270870290696621
9598290636996863 0.01692909002304077
9761773633678178 0.009716938249766827
9798231407472553 0.04812940955162048
9911925930117846 0.04732772707939148
10003453861097600 0.0402478352189064
10033218693392079 0.035337332636117935
10132016737277869 0.0023222907911986113
10419287412996374 0.01268542930483818
10986155594432407 0.01341613195836544
11049867969779409 0.003401000751182437
11389035467072333 0.005056458991020918
11442106188407017 0.01787199266254902
11741461405551140 0.004741109907627106
11823212845773044 0.03994378820061684
12088393426624010 0.005795848555862904
12207783194487112 0.0031114923767745495
12226287428045975 0.006212898995727301
12249947081089396 0.12733227014541626
12386080094223902 0.018039431422948837
12507370273002600 0.016431467607617378
12785681979442168 0.003434168640524149
12888980426526109 0.015095191076397896
12900461919485333 0.043041128665208817
13322823395290645 0.010022144764661789
13828691382245377 0.06339535862207413
14352321985445602 0.06790780276060104
14691986840989017 0.010468523018062115
15243596504908734 0.012537521310150623
15268655458779341 0.019919946789741516
15423904394738521 0.005190190393477678
15485467792420960 0.007810339797288179
15498205746849773 0.009383885189890862
15731133664297641 0.04663591831922531
15887040621302276 0.003109098644927144
16171723608839310 0.022181646898388863
16246257639262555 0.0013039184268563986
16329733759369079 0.01728435978293419
16519667118323295 0.008429063484072685
16550490921859014 0.009775790385901928
16615623903296341 0.015863656997680664
16654423689718542 0.024335147812962532
16784146675608527 0.02390149235725403
16919720255324691 0.02390020154416561
17038058848714529 0.011892099864780903
17106027189867886 0.002185570076107979
17456632746089230 0.006994575262069702
17464991084375871 0.008987157605588436
17519060396617653 0.0071638706140220165
17592230724388482 0.014773083850741386
17601420090594330 0.009694338776171207
17724787467894423 0.021893776953220367
18232000594917795 0.013056017458438873
18326800347869864 0.012141798622906208
18409463985586024 0.005822868552058935
18562001393908554 0.2449343055486679
18701207844803227 0.005203124601393938
18977079048858178 0.019100619480013847
19063736790259593 0.009838464669883251
19095587758137552 0.011561412364244461
19327529376832062 0.010929989628493786
19858537054023509 0.003275785129517317
21147251778176376 0.020623907446861267
21369239093152465 0.17478974163532257
21508567275180971 0.004137624986469746
21625964798715539 0.017608579248189926
22156114607236204 0.057165808975696564
22189256679934601 0.025648193433880806
22199636904292402 0.021377092227339745
22210771880984154 0.007752429693937302
22272519395679670 0.007332264445722103
22572453238447181 0.034657854586839676
22839793515463407 0.0043381801806390285
22951036818914582 0.007811190560460091
23505318101376991 0.007311469875276089
23517440871814057 0.030451197177171707
23583771124854170 0.01580478996038437
23630396192534724 0.027980124577879906
24261496547332177 0.005023442208766937
24340475476179280 0.0321522019803524
24446963890407500 0.012541081756353378
24710544459113955 0.005299662239849567
24868679924343959 0.003020355012267828
24922483005495004 0.010316548869013786
25009800205732506 0.08896542340517044
25265960974578754 0.025922399014234543
25309829543378424 0.08912353962659836
25448755460673453 0.0057605416513979435
25590588753969753 0.02600809559226036
26093918775101255 0.024505862966179848
26145518812044744 0.053390614688396454
26147046559290162 0.034174397587776184
26417145260861086 0.0721697062253952
26579306507079454 0.003661117749288678
26765864960434855 0.009495901875197887
26849073562358854 0.12343687564134598
27741788908520635 0.01005645003169775
27885675907230416 0.01373403798788786
27941144509524392 0.02733909711241722
28498291749764412 0.046318065375089645
28931303823180385 0.04815364256501198
28995319145881609 0.04170413687825203
29400027736729950 0.003336120629683137
29504753697180813 0.013348005712032318
29639362374016469 0.030355926603078842
30013411202802766 0.016298525035381317
30151267589744842 0.010820316150784492
30335489385993019 0.009325181134045124
30415429034445042 0.006488462910056114
30864563803515674 0.005116806365549564
30916405722345416 0.00974845141172409
32170776309986733 0.006466895807534456
32292933468781781 0.0033742240630090237
32373424183005622 0.07125286757946014
32650277935104583 0.009005020372569561
32863833974476394 0.024092134088277817
33280019389573097 0.0238096471875906
33488323139572838 0.010045315138995647
34009665655825842 0.009047660045325756
34020780307492102 0.008488963358104229
34261929590746587 0.013338632881641388
34313188174083909 0.021577419713139534
34471069898105098 0.02070748433470726
34601996114789650 0.00459447642788291
34704875161443939 0.0327918566763401
34714001068542016 0.006178111303597689
34747222395438582 0.0069131385535001755
34749867316800932 0.012389390729367733
35005261213677720 0.07162629067897797
35028034328417798 0.04410857334733009
35147021113609970 0.021674994379281998
35444220692938494 0.015973610803484917
35589634530393771 0.007614754140377045
35646740674133274 0.0022812820971012115
36232884462709891 0.012380886822938919
36376832428187079 0.04198985919356346
36491265650043095 0.005229067523032427
36530279296828030 0.014025856740772724
36579532082224602 0.00387923838570714
37014107169681760 0.004033050499856472
37056349280651967 0.0021607154048979282
37795846431820209 0.021964238956570625
37883925334886678 0.007540707942098379
38106829152874397 0.006752539426088333
38286983595354803 0.012999352999031544
38457819949464647 0.006232649553567171
38587269728029531 0.002888402668759227
38742446780827164 0.055214062333106995
39118414638608435 0.002632904564961791
39159298479965369 0.001594209810718894
39325472363517629 0.009835589677095413
39376006529721002 0.003557921387255192
39398450028144354 0.0049025132320821285
39487042894403659 0.0057056802324950695
39531109826804421 0.020168228074908257
40277819320890393 0.008988941088318825
41249284397196901 0.00718670105561614
41309798889337333 0.032479047775268555
41650255209369553 0.08720101416110992
41723742349075749 0.00871946755796671
42358201431587946 0.002934670075774193
42375275596257741 0.008695533499121666
42975765958155394 0.016363229602575302
43340758848532573 0.00842868909239769
43910979971729586 0.025524305179715157
44210966157317559 0.014032170176506042
44500185696833659 0.009769726544618607
44522286272749744 0.013496987521648407
44880124554203187 0.002087390050292015
45071735310326056 0.01897626928985119
45418508882415520 0.046778418123722076
45444358185458334 0.0023583644069731236
45473634920595635 0.006029854528605938
45886052567387997 0.018926220014691353
46282102868147345 0.015275703743100166
46339133353771721 0.020674696192145348
46512623558692230 0.01907697692513466
46528231952443312 0.04482783004641533
46589326068500167 0.06251360476016998
46615594940381478 0.003868821309879422
46680875024031973 0.04464654624462128
46747060738591616 0.06076735630631447
46846445083760718 0.05351916328072548
46928425793052327 0.007909588515758514
47046548423750595 0.014268051832914352
47060331622116381 0.10195016115903854
47432662642007684 0.013409536331892014
47481831455201727 0.006436150521039963
48365483108633602 0.010584995150566101
48447258539809362 0.008273095823824406
48618898648894710 0.028153620660305023
48628893122021648 0.018936701118946075
48632218029232220 0.01656762883067131
48813402847703938 0.011862870305776596
48903065015510283 0.00504643889144063
49438356061398959 0.006273418664932251
49710457406558197 0.04074118286371231
50061658103352748 0.011757503263652325
50114481271773031 0.011735626496374607
51093293898754513 0.058130744844675064
51221331031447227 0.007673960644751787
51230153799376940 0.013986130245029926
51327907452075342 0.003833073191344738
51737834602811101 0.015047136694192886
52126876985306972 0.012219246476888657
52286619599552158 0.0018740579253062606
52951641583771616 0.005040863063186407
53076174440665477 0.00688042351976037
53083772332449392 0.0357050895690918
53307350017636275 0.001982339657843113
53363846988011289 0.02753821201622486
53436481603676994 0.017883846536278725
53562298324720750 0.01758590154349804
54241152923167414 0.05320468544960022
54572078249133078 0.007963942363858223
54861737698913380 0.014662827365100384
55015045732594774 0.009386899881064892
55020293195070968 0.18348626792430878
55100564730741421 0.023089848458766937
55148581750880236 0.0152011439204216
55536147129440632 0.0051280963234603405
55772959521692799 0.009889147244393826
56267480789490078 0.014041375368833542
56541743429404239 0.014597153291106224
56613767579787234 0.019503308460116386
