instance_id predicted_score
2475218615076601065 0.004250790923833847
398316874173557226 0.019835054874420166
6586402638209028583 0.023334728553891182
1040996105851528465 0.02364249899983406
6316278569655873454 0.016571763902902603
868158305045921978 0.013654259033501148
5713520501786699854 0.03173135593533516
932945015407923184 0.013040930032730103
1919197847086752313 0.02177743799984455
304887065966615346 0.019029786810278893
3282556850371665 0.016780367121100426
8829646398295427742 0.02386552467942238
3177704368658581090 0.014249050058424473
331811904131229654 0.01936921291053295
1529584165704680903 0.01259461697191
410957802501821801 0.020558523014187813
7858701120525579871 0.014888064004480839
1007593432911733192 0.022558290511369705
6933421324008829721 0.014805292710661888
949601458836318592 0.018851744011044502
1204371563787795352 0.014844070188701153
6697124581068234934 0.006666742730885744
7458626674337135052 0.022046493366360664
6451011837344535814 0.004957434721291065
4970342844069330588 0.005649843253195286
1311037283502827477 0.0032975461799651384
5367830782177104937 0.007316209375858307
130085071580390177 0.005042772274464369
5277248246761080968 0.006457050330936909
8248237544078109435 0.007033412344753742
8160495387552112248 0.0047098430804908276
4990633888389156703 0.00642746314406395
5367915129338412746 0.0055977231822907925
7166315717760973347 0.006496448069810867
3922408194130789536 0.004074674565345049
3198031054131887410 0.0037471235264092684
8381639851093431264 0.008808090351521969
4196377277000518389 0.01559485774487257
7216665137006358861 0.0073479581624269485
7657988882068327631 0.006436208728700876
6580538684502645403 0.007894034497439861
8285962653536984730 0.00945252738893032
667595007626814688 0.005335028283298016
794637447406319981 0.011565065011382103
1667489879796904413 0.02001230977475643
7581478598841084967 0.005350460764020681
272473116112748683 0.0038477585185319185
7616847274036607679 0.0038671274669468403
3090692985891227788 0.01487950049340725
1497475395995941288 0.0069351233541965485
441294948945551728 0.007525784429162741
3856621171799337440 0.00498944241553545
7233013970386906908 0.0076833451166749
7782462939020585759 0.0071900938637554646
7819341218876328892 0.009455827064812183
8768374492722589767 0.0053083267994225025
7699672123093034935 0.00485908193513751
3105846136880438244 0.004728310741484165
6362992075498435257 0.004400240257382393
4633007087835435834 0.005584808997809887
3278116017102114132 0.0048277899622917175
5363866899442970684 0.00441886717453599
4763880063818181026 0.008767145685851574
6499417853689436305 0.0061300951056182384
8825197220275291270 0.0066948579624295235
1702555588196061071 0.007087040226906538
6579068549138521196 0.00450787041336298
6993939747206748437 0.0075332424603402615
6426886544329476252 0.005204734392464161
7860426862982048754 0.005515246652066708
2527297114841298382 0.005709013435989618
7933313760459159869 0.004171428736299276
75469955133175158 0.0036011007614433765
7906499375892573021 0.003875856753438711
297206904225842053 0.004002334550023079
1277202590313089835 0.006835297681391239
1897838256899211077 0.00554790161550045
6554880088483459971 0.0058027878403663635
6235346144393008382 0.004394774790853262
4934006048075874133 0.003797544864937663
3434477093176970312 0.005126765929162502
872629453371620942 0.006227288860827684
6562540679725413333 0.004164936952292919
2549347096994045410 0.004075394943356514
4114531809002228993 0.008165523409843445
6947254775144460887 0.008081790991127491
4193769699798080591 0.007556650787591934
4299012801018800018 0.004684929735958576
4659062641181513784 0.00507720373570919
5574367751937642699 0.008865952491760254
6074037798572199156 0.00883879978209734
8024877078089305183 0.0055565424263477325
3576745609723701102 0.008768940344452858
4387536418119078860 0.003416338935494423
59596392243977340 0.003856341354548931
2091354043474870892 0.0047529954463243484
3966382312694618857 0.008347571827471256
7472760435899602494 0.005368981510400772
3198557291404155567 0.004346837289631367
1340012448531949213 0.003685381729155779
8830478013318984291 0.003786784829571843
4750788892877807074 0.00460739154368639
4489273316708706518 0.009341167286038399
8244650590101261901 0.007049231324344873
4858740570621533413 0.004058040212839842
6574836078618592522 0.004185351077467203
8043823938478133928 0.010083992034196854
5560933328574734864 0.006042433902621269
3709060275784363998 0.005098168738186359
6202485565760628927 0.005113037768751383
3941947698604231411 0.007256801705807447
1980180280733366382 0.007298568729311228
7710765171626200752 0.004142978694289923
5824318658173462176 0.004998320247977972
5243054028010204447 0.008032423444092274
1143993040051443911 0.004773010965436697
2037772651107598845 0.007388697005808353
7470734154246698497 0.004693181719630957
2523181996580848656 0.006942364852875471
8452022941451037435 0.008033601567149162
927504634826570733 0.0033521547447890043
2597805510581801545 0.0031159131322056055
2499080841153987519 0.007312819827347994
163807825264653896 0.005619000177830458
2502678713837987982 0.003871764289215207
1526151713017037622 0.005070136394351721
1768216870621739659 0.006213034503161907
817331509321550604 0.008581127040088177
6686667053967253376 0.010789233259856701
5299583121790369228 0.0048019965179264545
5585024284234417351 0.011509435251355171
1604976632639851313 0.006812943611294031
1041212349975192991 0.00347317848354578
802918703517012152 0.011018479242920876
6909182353626620470 0.008617320097982883
1874783208062455148 0.005633429624140263
590370581953806675 0.004186897538602352
4357489829777680958 0.004877868108451366
252205590979964157 0.006351708434522152
3855377415648680657 0.00483118649572134
9108564362830696742 0.009049344807863235
5559112022764482380 0.007810973096638918
1632910180343132894 0.005877487361431122
6793829579549371789 0.004205096047371626
1118128856472657337 0.008408643305301666
2892060938155506223 0.007027420215308666
8614041918260246627 0.0028276380617171526
6465962103228301432 0.005124020855873823
7162492013828731916 0.006569602992385626
3597080532065967562 0.0038350021932274103
150665717183815588 0.006245948374271393
978380972294888193 0.005688565317541361
1628582540909746198 0.004820475820451975
4855790075544650290 0.004506479948759079
5824427867272718879 0.0063332864083349705
6637749344029336154 0.005844444502145052
5638585955963471374 0.005546814762055874
689702222580461167 0.005934030283242464
3222299540246685987 0.006289264187216759
497750118749498574 0.006780332885682583
4361351848384171826 0.004042062908411026
7095196713120733301 0.004549593664705753
9070603282890863831 0.006816274020820856
7570581289817443520 0.009050318971276283
5934094750253721488 0.006000142078846693
4080549666881243161 0.005066217388957739
7937668249803376288 0.020499499514698982
4637321447308132034 0.005805982742458582
1051706390360657392 0.009594764560461044
4046686032838439408 0.008425621315836906
6426031625233383026 0.00902348943054676
1144757588802408786 0.009721840731799603
752871749676732302 0.003910341300070286
707195829135838640 0.0067629702389240265
6638058534747252341 0.004830413963645697
1591541525439583589 0.006524723954498768
1660171724814619586 0.0049682785756886005
7380895196770915260 0.004519326612353325
5765180010537240279 0.005406648851931095
7068436688681612577 0.0037010866217315197
554640564336554951 0.006684401538223028
5210865229093277784 0.006491236854344606
4785810926315849846 0.004996070172637701
5820784656553166993 0.006495533976703882
3159394666949013441 0.006510166916996241
7322218457361281297 0.007598487660288811
1408926125990985945 0.00550533551722765
3757297540218526951 0.005402575712651014
7520090641248405891 0.003972298000007868
5681246312039595291 0.004136363510042429
1770051250325451069 0.0036169791128486395
8997413063773025769 0.007695446722209454
330438176527452904 0.010614510625600815
952160001342209502 0.013882408849895
6001454270979878025 0.009168310090899467
40630695208299305 0.00572955934330821
3588408398527521348 0.0034468357916921377
2685807743120227644 0.004957839380949736
1085236130082664956 0.007633871398866177
5405622459570337603 0.006617815233767033
6315966158230216191 0.005528134759515524
7140978143590643250 0.005368642974644899
1055093903216443270 0.005361955612897873
3266085900189404148 0.005886370316147804
8590522348731767810 0.005875532049685717
6908604673435750169 0.007089205086231232
1319661609265787621 0.003941166680306196
8894869536371650579 0.005771390628069639
9073816585664844523 0.0053219725377857685
7410485215645386702 0.00458723958581686
5367412486641623667 0.008750341832637787
3198240276389281973 0.005503665190190077
450375172429917857 0.003963318653404713
7409810392326809188 0.0038692676462233067
708987489210376944 0.00525942025706172
7437592852539672905 0.0059743658639490604
6129927788749372680 0.007192862220108509
8293363802098634897 0.004689844325184822
7782235126197081362 0.004133773501962423
4102843575945602576 0.004145385231822729
4864209340680989811 0.0037037779111415148
6860608093428429497 0.005141186527907848
236813337416423845 0.00896454881876707
6145643282019700496 0.005371258594095707
1089590273502369586 0.005615771748125553
6329388802475021597 0.005962967406958342
4646108470826445676 0.004976826254278421
2319205452133766749 0.00575786828994751
46689156449966150 0.007519589737057686
9058411325778274360 0.004842483904212713
8351547290757816383 0.00514863058924675
3195686240835722971 0.0044120606034994125
7795446648418432588 0.0045569115318357944
6361870417784079013 0.004870337899774313
5620326590932616712 0.00420737499371171
271464928774061634 0.004637619946151972
6096750866784773522 0.003489081282168627
7464853711228953241 0.002435839269310236
4592215779835695265 0.020954234525561333
3058678764953619348 0.004190835636109114
7094087069206466771 0.007771643344312906
8166579658848895366 0.0073525020852684975
3173997295549135854 0.004993714392185211
5032628272141697498 0.00407427828758955
7033088282123380536 0.008510864339768887
1210370892230527014 0.005968185141682625
1770770948056631960 0.005961828865110874
3365526239618415355 0.0038818756584078074
1801200120827351051 0.0060937111265957355
7107414466396627330 0.004674714989960194
2213616918207539241 0.00494554964825511
1107376435582030427 0.004123948980122805
6089284985129596482 0.012830632738769054
6946445349007381961 0.005475095473229885
379652831290144002 0.007062975317239761
5336074499530127400 0.005888296291232109
3091859244727421555 0.006311771459877491
3247239833419978838 0.005769270937889814
5939806055887981901 0.0047051734291017056
7508523641023606333 0.005261498503386974
8614074607955180837 0.0037821645382791758
545383426866849302 0.006461074110120535
7901397012842035844 0.0039437394589185715
7433161595507622639 0.011286099441349506
7382526332994710926 0.004772947635501623
5760909670575165001 0.008770428597927094
2590613204124104202 0.004434091504663229
7221912933562867104 0.0058250827714800835
4928014590520987706 0.0066528283059597015
2475028250147731496 0.0045844861306250095
8852357679545738448 0.01364973932504654
965455596223993328 0.005750360898673534
7058337781116138242 0.0035763613414019346
5965339779914200353 0.007283886894583702
4221172526564239999 0.00541949737817049
8743438152416145478 0.009870041161775589
5554908991155060284 0.0050729685463011265
4740551411681546010 0.006939505226910114
7432933446578064762 0.0052199470810592175
694339591967582805 0.007921485230326653
8067944371809270495 0.0038988743908703327
1718106026657213833 0.005599254742264748
2510874517996413745 0.004936216399073601
5454468334913173043 0.002659771591424942
8907543397538166800 0.00944968406111002
4431440529428665419 0.005977232940495014
8154296304592589655 0.0038374674040824175
733927648594546290 0.006306751631200314
6474036985553896965 0.0063535175286233425
8778224102888131351 0.0049081528559327126
7334527584561627850 0.0037481330800801516
8853741488101513116 0.0062239402905106544
227619089745165947 0.0053690532222390175
2974779339415373342 0.007093966007232666
6413562105117182334 0.015470340847969055
1589820092160651528 0.005687330383807421
261777973128659612 0.004971968941390514
1442808840751611751 0.004593211691826582
6313494894473831740 0.006214745342731476
4895854386310452959 0.02297566644847393
1143848776206535486 0.006107849534600973
7821890757367244411 0.004431465175002813
7476651852897284341 0.0064986273646354675
2096863617468989518 0.004839405417442322
4251279111434655682 0.00408588070422411
8723798675920910871 0.005007161758840084
6313127633792886375 0.005920847412198782
999659482163793223 0.0034023409243673086
4842673476390331452 0.005050886422395706
8748602439653104391 0.007030615117400885
3232442887525643880 0.0056181554682552814
1477974245810571001 0.005133353639394045
3825350185835765418 0.003335540182888508
3574849079888224142 0.004629085306078196
3641712006607946493 0.006096837110817432
2319148235210584542 0.006279497407376766
7176611861264730896 0.004433729220181704
7273672031287799948 0.006376385688781738
1359940797580124787 0.00615827227011323
8536630793936805679 0.006260761525481939
1880352118384086075 0.005433768033981323
8536609747271829418 0.004551295656710863
963089286974699980 0.006669461727142334
1454424040570396556 0.0042368629947304726
744013461545940465 0.005114403553307056
8519649213962590069 0.0056021548807621
6723735878412815978 0.004863427951931953
4577614494635992868 0.0055488827638328075
4571012134059071049 0.005745662841945887
3791842164776249403 0.0037819112185388803
2045998204880640324 0.00468481658026576
5052495988752388400 0.004993008449673653
4405636244411148307 0.010817453265190125
4776742343230357207 0.005372901912778616
1210139528085356394 0.01253984123468399
3050701187325999691 0.006037810351699591
4349409028756643101 0.004947347100824118
8907855592996359065 0.003398495027795434
7343885221603634858 0.005325487349182367
9060153040272906655 0.008126514963805676
8367319851187797618 0.0054044825956225395
1740681295988045647 0.0044840979389846325
4992740150155719384 0.005062250420451164
8446424618300021064 0.0033807067666202784
2986036704257120259 0.008767879568040371
1607102758301709276 0.007843013852834702
8851925859311716946 0.0060992008075118065
6260636469632605344 0.006013783160597086
8269745254365565671 0.012722540646791458
4999111545309331134 0.00504070520401001
3307038590835580737 0.005320059601217508
6406341608194937923 0.0036677629686892033
293780353467622584 0.004678879398852587
7442831487313185600 0.004994112532585859
4655727046211932397 0.006733960937708616
5763479506686262916 0.006940073799341917
9089992500858738048 0.004549224395304918
7941353106849350713 0.006107398308813572
8126203603960645537 0.0056867399252951145
7190482987099367988 0.004487119149416685
4897811980014007364 0.005022979807108641
5693395360123500221 0.005877022165805101
4156505035146650654 0.004895721096545458
3008713158968184435 0.0030058331321924925
7413892138117189811 0.004283228889107704
1565268532035181308 0.004926015622913837
3498185328799080141 0.006292039528489113
3884838097051789359 0.009055456146597862
1374587291582363967 0.006550019606947899
6322400472212148981 0.006229387130588293
1858380781022112688 0.005773462820798159
1931983148478700186 0.0057920413091778755
9067822681118475112 0.004889429546892643
3968684786837270853 0.003852000692859292
7826695588054135018 0.006431688088923693
8263566291500049306 0.006823576986789703
4331694243864036405 0.005946571473032236
874777353350667888 0.006620088126510382
1064384189380036920 0.005550066940486431
1696388353674769884 0.0043776994571089745
4941956999315118788 0.0059294188395142555
701596217860874335 0.003897968679666519
3458807757115021328 0.003593204775825143
4054901826458532415 0.004507714882493019
2514798691952247958 0.003638236550614238
4928479990798827949 0.004282077774405479
3735231756536098239 0.007247172761708498
8030214382036745600 0.005096700508147478
5553358960862242104 0.006710515357553959
5945720622634846258 0.004861439112573862
7370303331577908588 0.006900059524923563
5510076663031338483 0.006968690548092127
1753796059854015558 0.004913419019430876
7026072407894441266 0.005591168068349361
6075982591684705797 0.00659844558686018
736752335425402357 0.006023441907018423
7000373906752151089 0.0054171024821698666
4849113910928851917 0.0034468357916921377
3452967512118929821 0.004126885440200567
2200709323954487135 0.003977803513407707
4778680899490578716 0.005874579306691885
1570719335259239041 0.004534555599093437
1534195041539362874 0.004781941883265972
7550601133132550458 0.005243311636149883
3737231766433875650 0.01069130189716816
6217623003167941866 0.005933020263910294
8405273933262266728 0.004475370515137911
4830862719037084863 0.004921609070152044
6943471606283590070 0.00655393349006772
6616619242807466295 0.0037073022685945034
1357311839636254386 0.00520523265004158
5810748436745881508 0.006758429575711489
4311548316788314281 0.004970607813447714
5867990719655019137 0.009480960667133331
3583370505533651495 0.003575787413865328
3347643792125684003 0.0059525868855416775
1686218252839494378 0.003643794683739543
2870937499088415370 0.003166814334690571
8533173473120574521 0.0068593681789934635
912880647279198383 0.00833977572619915
1050360441628598586 0.004512323532253504
